IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,PackageName,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen
17,10.215.173.1,32461,10.215.173.2,53,10213,RemoteProvisioner,com.android.rkpdapp,DNS,Cerrado,remoteprovisioning.googleapis.com,79,303,1,1,2026-09-03T02:17:35.175-06:00,2026-09-03T02:17:35.229-06:00
17,10.215.173.1,46425,10.215.173.2,53,10213,RemoteProvisioner,com.android.rkpdapp,DNS,Cerrado,remoteprovisioning.googleapis.com,79,207,1,1,2026-09-03T02:17:35.180-06:00,2026-09-03T02:17:35.230-06:00
6,10.215.173.1,33748,172.217.117.4,443,10213,RemoteProvisioner,com.android.rkpdapp,HTTPS,Cerrado,remoteprovisioning.googleapis.com,807,3429,6,6,2026-09-03T02:17:35.238-06:00,2026-09-03T02:17:35.369-06:00
6,10.215.173.1,48580,172.217.119.4,443,10213,RemoteProvisioner,com.android.rkpdapp,HTTPS,Cerrado,remoteprovisioning.googleapis.com,847,3468,7,7,2026-09-03T02:17:35.457-06:00,2026-09-03T02:17:35.574-06:00
6,10.215.173.1,56440,172.217.116.4,443,10213,RemoteProvisioner,com.android.rkpdapp,HTTPS,Cerrado,remoteprovisioning.googleapis.com,807,3428,6,6,2026-09-03T02:17:35.759-06:00,2026-09-03T02:17:35.870-06:00
6,10.215.173.1,43256,172.217.113.4,443,10213,RemoteProvisioner,com.android.rkpdapp,HTTPS,Error,remoteprovisioning.googleapis.com,847,3427,7,6,2026-09-03T02:17:36.253-06:00,2026-09-03T02:17:36.356-06:00
6,10.215.173.1,47478,172.217.114.4,443,10213,RemoteProvisioner,com.android.rkpdapp,HTTPS,Cerrado,remoteprovisioning.googleapis.com,807,3429,6,6,2026-09-03T02:17:37.164-06:00,2026-09-03T02:17:37.274-06:00
6,10.215.173.1,40984,172.217.112.4,443,10213,RemoteProvisioner,com.android.rkpdapp,HTTPS,Cerrado,remoteprovisioning.googleapis.com,847,3468,7,7,2026-09-03T02:17:38.864-06:00,2026-09-03T02:17:38.985-06:00
6,10.215.173.1,49252,172.217.118.4,443,10213,RemoteProvisioner,com.android.rkpdapp,HTTPS,Cerrado,remoteprovisioning.googleapis.com,807,3427,6,6,2026-09-03T02:17:42.172-06:00,2026-09-03T02:17:42.424-06:00
6,10.215.173.1,58532,172.217.115.4,443,10213,RemoteProvisioner,com.android.rkpdapp,HTTPS,Cerrado,remoteprovisioning.googleapis.com,807,3428,6,6,2026-09-03T02:17:48.811-06:00,2026-09-03T02:17:48.925-06:00
6,fd00:2:fd00:1:fd00:1:fd00:1,42740,2001:4860:4843:400::,443,10213,RemoteProvisioner,com.android.rkpdapp,TLS,Inalcanzable,remoteprovisioning.googleapis.com,80,60,1,1,2026-09-03T02:18:01.716-06:00,2026-09-03T02:18:01.718-06:00
6,fd00:2:fd00:1:fd00:1:fd00:1,42740,2001:4860:4843:400::,443,10213,RemoteProvisioner,com.android.rkpdapp,TLS,Inalcanzable,remoteprovisioning.googleapis.com,80,60,1,1,2026-09-03T02:18:01.728-06:00,2026-09-03T02:18:01.731-06:00
6,fd00:2:fd00:1:fd00:1:fd00:1,42740,2001:4860:4843:400::,443,10213,RemoteProvisioner,com.android.rkpdapp,TLS,Inalcanzable,remoteprovisioning.googleapis.com,80,60,1,1,2026-09-03T02:18:03.761-06:00,2026-09-03T02:18:03.763-06:00
6,fd00:2:fd00:1:fd00:1:fd00:1,42740,2001:4860:4843:400::,443,10213,RemoteProvisioner,com.android.rkpdapp,TLS,Inalcanzable,remoteprovisioning.googleapis.com,80,60,1,1,2026-09-03T02:18:08.018-06:00,2026-09-03T02:18:08.020-06:00
6,fd00:2:fd00:1:fd00:1:fd00:1,42740,2001:4860:4843:400::,443,10213,RemoteProvisioner,com.android.rkpdapp,TLS,Inalcanzable,remoteprovisioning.googleapis.com,80,60,1,1,2026-09-03T02:18:16.210-06:00,2026-09-03T02:18:16.212-06:00
6,fd00:2:fd00:1:fd00:1:fd00:1,50054,2001:4860:4846:400::,443,10213,RemoteProvisioner,com.android.rkpdapp,TLS,Inalcanzable,remoteprovisioning.googleapis.com,80,60,1,1,2026-09-03T02:18:21.739-06:00,2026-09-03T02:18:21.741-06:00
6,fd00:2:fd00:1:fd00:1:fd00:1,50054,2001:4860:4846:400::,443,10213,RemoteProvisioner,com.android.rkpdapp,TLS,Inalcanzable,remoteprovisioning.googleapis.com,80,60,1,1,2026-09-03T02:18:21.752-06:00,2026-09-03T02:18:21.755-06:00
6,fd00:2:fd00:1:fd00:1:fd00:1,50054,2001:4860:4846:400::,443,10213,RemoteProvisioner,com.android.rkpdapp,TLS,Inalcanzable,remoteprovisioning.googleapis.com,80,60,1,1,2026-09-03T02:18:23.761-06:00,2026-09-03T02:18:23.764-06:00
6,fd00:2:fd00:1:fd00:1:fd00:1,50054,2001:4860:4846:400::,443,10213,RemoteProvisioner,com.android.rkpdapp,TLS,Inalcanzable,remoteprovisioning.googleapis.com,80,60,1,1,2026-09-03T02:18:27.985-06:00,2026-09-03T02:18:27.986-06:00
6,fd00:2:fd00:1:fd00:1:fd00:1,50054,2001:4860:4846:400::,443,10213,RemoteProvisioner,com.android.rkpdapp,TLS,Inalcanzable,remoteprovisioning.googleapis.com,80,60,1,1,2026-09-03T02:18:36.177-06:00,2026-09-03T02:18:36.179-06:00
6,fd00:2:fd00:1:fd00:1:fd00:1,34094,2001:4860:4841:400::,443,10213,RemoteProvisioner,com.android.rkpdapp,TLS,Inalcanzable,remoteprovisioning.googleapis.com,80,60,1,1,2026-09-03T02:18:41.743-06:00,2026-09-03T02:18:41.745-06:00
6,fd00:2:fd00:1:fd00:1:fd00:1,34094,2001:4860:4841:400::,443,10213,RemoteProvisioner,com.android.rkpdapp,TLS,Inalcanzable,remoteprovisioning.googleapis.com,80,60,1,1,2026-09-03T02:18:41.757-06:00,2026-09-03T02:18:41.759-06:00
6,fd00:2:fd00:1:fd00:1:fd00:1,34094,2001:4860:4841:400::,443,10213,RemoteProvisioner,com.android.rkpdapp,TLS,Inalcanzable,remoteprovisioning.googleapis.com,80,60,1,1,2026-09-03T02:18:43.762-06:00,2026-09-03T02:18:43.764-06:00
6,fd00:2:fd00:1:fd00:1:fd00:1,34094,2001:4860:4841:400::,443,10213,RemoteProvisioner,com.android.rkpdapp,TLS,Inalcanzable,remoteprovisioning.googleapis.com,80,60,1,1,2026-09-03T02:18:47.953-06:00,2026-09-03T02:18:47.956-06:00
17,10.215.173.1,15168,10.215.173.2,53,10213,RemoteProvisioner,com.android.rkpdapp,DNS,Cerrado,remoteprovisioning.googleapis.com,79,207,1,1,2026-09-03T02:18:54.972-06:00,2026-09-03T02:18:55.032-06:00
6,fd00:2:fd00:1:fd00:1:fd00:1,44356,2001:4860:4841:400::,443,10213,RemoteProvisioner,com.android.rkpdapp,TLS,Inalcanzable,remoteprovisioning.googleapis.com,80,60,1,1,2026-09-03T02:18:55.037-06:00,2026-09-03T02:18:55.039-06:00
6,fd00:2:fd00:1:fd00:1:fd00:1,44356,2001:4860:4841:400::,443,10213,RemoteProvisioner,com.android.rkpdapp,TLS,Inalcanzable,remoteprovisioning.googleapis.com,80,60,1,1,2026-09-03T02:18:55.056-06:00,2026-09-03T02:18:55.057-06:00
6,fd00:2:fd00:1:fd00:1:fd00:1,34094,2001:4860:4841:400::,443,10213,RemoteProvisioner,com.android.rkpdapp,TLS,Inalcanzable,remoteprovisioning.googleapis.com,80,60,1,1,2026-09-03T02:18:56.145-06:00,2026-09-03T02:18:56.146-06:00
6,fd00:2:fd00:1:fd00:1:fd00:1,44356,2001:4860:4841:400::,443,10213,RemoteProvisioner,com.android.rkpdapp,TLS,Inalcanzable,remoteprovisioning.googleapis.com,80,60,1,1,2026-09-03T02:18:57.073-06:00,2026-09-03T02:18:57.075-06:00
6,fd00:2:fd00:1:fd00:1:fd00:1,44356,2001:4860:4841:400::,443,10213,RemoteProvisioner,com.android.rkpdapp,TLS,Inalcanzable,remoteprovisioning.googleapis.com,80,60,1,1,2026-09-03T02:19:01.265-06:00,2026-09-03T02:19:01.267-06:00
6,fd00:2:fd00:1:fd00:1:fd00:1,37208,2001:4860:4845:400::,443,10213,RemoteProvisioner,com.android.rkpdapp,TLS,Inalcanzable,remoteprovisioning.googleapis.com,80,60,1,1,2026-09-03T02:19:01.771-06:00,2026-09-03T02:19:01.774-06:00
6,fd00:2:fd00:1:fd00:1:fd00:1,37208,2001:4860:4845:400::,443,10213,RemoteProvisioner,com.android.rkpdapp,TLS,Inalcanzable,remoteprovisioning.googleapis.com,80,60,1,1,2026-09-03T02:19:01.784-06:00,2026-09-03T02:19:01.787-06:00
6,fd00:2:fd00:1:fd00:1:fd00:1,37208,2001:4860:4845:400::,443,10213,RemoteProvisioner,com.android.rkpdapp,TLS,Inalcanzable,remoteprovisioning.googleapis.com,80,60,1,1,2026-09-03T02:19:03.794-06:00,2026-09-03T02:19:03.797-06:00
