IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,PackageName,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen
17,10.215.173.1,46990,10.215.173.2,53,10148,Messages,com.google.android.apps.messaging,DNS,Cerrado,instantmessaging-pa-jms-us.googleapis.com,87,115,1,1,2026-09-03T01:34:40.693-06:00,2026-09-03T01:34:40.753-06:00
17,10.215.173.1,63055,10.215.173.2,53,10148,Messages,com.google.android.apps.messaging,DNS,Cerrado,instantmessaging-pa-jms-us.googleapis.com,87,103,1,1,2026-09-03T01:34:40.698-06:00,2026-09-03T01:34:41.424-06:00
6,fd00:2:fd00:1:fd00:1:fd00:1,38026,2001:4860:4802:36::9e,443,10148,Messages,com.google.android.apps.messaging,TLS,Inalcanzable,instantmessaging-pa-jms-us.googleapis.com,80,60,1,1,2026-09-03T01:34:41.450-06:00,2026-09-03T01:34:41.452-06:00
6,fd00:2:fd00:1:fd00:1:fd00:1,38026,2001:4860:4802:36::9e,443,10148,Messages,com.google.android.apps.messaging,TLS,Inalcanzable,instantmessaging-pa-jms-us.googleapis.com,80,60,1,1,2026-09-03T01:34:41.465-06:00,2026-09-03T01:34:41.467-06:00
6,fd00:2:fd00:1:fd00:1:fd00:1,38040,2001:4860:4802:36::9e,443,10148,Messages,com.google.android.apps.messaging,TLS,Inalcanzable,instantmessaging-pa-jms-us.googleapis.com,80,60,1,1,2026-09-03T01:34:41.708-06:00,2026-09-03T01:34:41.711-06:00
6,fd00:2:fd00:1:fd00:1:fd00:1,38040,2001:4860:4802:36::9e,443,10148,Messages,com.google.android.apps.messaging,TLS,Inalcanzable,instantmessaging-pa-jms-us.googleapis.com,80,60,1,1,2026-09-03T01:34:41.729-06:00,2026-09-03T01:34:41.732-06:00
6,10.215.173.1,38682,216.239.36.158,443,10148,Messages,com.google.android.apps.messaging,HTTPS,Cerrado,instantmessaging-pa-jms-us.googleapis.com,2151,4700,7,6,2026-09-03T01:34:41.757-06:00,2026-09-03T01:34:41.927-06:00
6,10.215.173.1,38686,216.239.36.158,443,10148,Messages,com.google.android.apps.messaging,HTTPS,Cerrado,instantmessaging-pa-jms-us.googleapis.com,2191,4780,8,8,2026-09-03T01:34:42.012-06:00,2026-09-03T01:34:42.121-06:00
6,fd00:2:fd00:1:fd00:1:fd00:1,41522,2001:4860:4802:36::9e,443,10148,Messages,com.google.android.apps.messaging,TLS,Inalcanzable,instantmessaging-pa-jms-us.googleapis.com,80,60,1,1,2026-09-03T01:34:52.103-06:00,2026-09-03T01:34:52.105-06:00
6,fd00:2:fd00:1:fd00:1:fd00:1,41522,2001:4860:4802:36::9e,443,10148,Messages,com.google.android.apps.messaging,TLS,Inalcanzable,instantmessaging-pa-jms-us.googleapis.com,80,60,1,1,2026-09-03T01:34:52.116-06:00,2026-09-03T01:34:52.118-06:00
